"SRP_occurrenceID","SRP_accession","SRP_imageURL","matchMethod","scientificName_SRP","family","collectorNumber","eventDate_SRP","collector","otherCollectors","country","stateProvince","county","locality","decimalLatitude","decimalLongitude","phenology","FotW_occurrenceID","scientificName_FotW","FotW_eventDate","FotW_recordNumber","FotW_recordedBy"
3530552,"75992","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP075992.jpg","num_only_unique_date","Penstemon rydbergii","Plantaginaceae","14268","2021-07-24","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. Loop ca. 8.9 km S of Fish Lake Rd.","118° 34\' 33.7"" W""","42.703472",NA,"baeee025-78ce-3b2e-9527-a7c19a971eba","Penstemon rydbergii","2021-07-22","Davidson 14268","C. Davidson"
3530564,"76004","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076004.jpg","exact","Veronica americana","Plantaginaceae","14266","2021-07-24","C. Davidson","C. .M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. loop, ca. 7.1 km S of Fish Lake Rd.","118° 35\' 37.3"" W""","42.700639",NA,"8c12ffe8-4ca7-33bb-a1ee-4aef0806ce01","Veronica americana","2021-07-24","Davidson 14266","R. Gereau"
3530567,"76007","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076007.jpg","exact","Veronica wormskjoldii","Plantaginaceae","14245","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn. Loop c. 20.6 km E of bridge at Donner and Blitzen River. Headwaters of Little Blitzen Riv.","118° 35\' 5.5"" W""","42.667789",NA,"4839c0cf-5241-37e3-be5d-92538db7d8db","Veronica wormskjoldii","2021-07-23","Davidson, C 14245","R. Gereau"
3530570,"76010","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076010.jpg","exact","Chamaenerion angustifolium","Onagraceae","14240","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn. Loop ca. 16.5 km E of bridge at Donner and Blitzen River.","118° 35\' 34.2"" W""","42.669611",NA,"53018a98-1ac9-3308-8403-c103e1a2aff5","Chamaenerion angustifolium","2021-07-23","Davidson 14240","S. R. Christoph"
3530575,"76015","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076015.jpg","exact","Epilobium glandulosum","Onagraceae","14262","2021-07-24","C. Davidson","C.M. Taylor, R. Gereau, S.R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. Loop c. 7.1 km S of Fish Lake Rd.","118° 35\' 37.3"" W""","42.700639",NA,"924fa3f3-451f-3b9d-9250-6da3e0f5fb63","Epilobium ciliatum","2021-07-24","Davidson 14262","C. Davidson"
3530697,"76017","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076017.jpg","exact","Epilobium densiflorum","Onagraceae","14225","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn Loop ca. 6 km E of bridge at Donner and Blitzen River. N side of road.","118° 42\' 40.3"" W""","42.666944",NA,"ce3bb8c6-dd75-3aed-a518-6a0d507856c6","Epilobium densiflorum","2021-07-23","Davidson 14225","R. Gereau"
3530708,"76028","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076028.jpg","exact","Oenothera pallida","Onagraceae","14120","2021-05-15","C. Davidson","S. Buerki","U.S.A.","Idaho","Owyhee","Junction of Bruneau Dunes Rd. and rd. to the Dunes observatory parking and north Dunes lake.","115° 41\' 33.4"" W""","42.904333",NA,"5c4b65fc-ca97-34f2-8081-2bbc234075a2","Oenothera pallida","2021-05-15","Davidson, C 14120","S. Buerki"
3530709,"76029","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076029.jpg","num_only_unique_date","Castilleja applegatei var. pinetorum","Orobanchaceae","14182","2021-07-22","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. Loop. ca. 25 km E of Frenchglen and 1.2 km W of Fish Lake Rod.","118° 39\' 16.1"" W""","42.747417",NA,"05f797e8-c95d-37d6-b4e4-397cdf4fef8f","Castilleja applegatei","2021-07-24","Davidson, C 14182","R. Gereau"
3530716,"76036","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076036.jpg","exact","Castilleja pallescens","Orobanchaceae","14131","2021-06-01","C. Davidson","S. R. Christoph","U.S.A.","Idaho","Blaine","TNC Rock Creek Preserve, Rock Creek Rd., ca. 4.2 km N of highway 20. Slopes above and around Rock Cr.","114° 23\' 47.5"" W""","43.365917",NA,"4d214614-f662-3dd1-9bb6-59fbc1b7029d","Castilleja pallescens","2021-06-01","C. Davidson 14131","C. Davidson"
3530722,"76042","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076042.jpg","exact","Orthocarpus imbricatus","Orobanchaceae","14233","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn. Loop c. 11 km E of bridge at Donner and Blitzen River.","118° 41\' 28.1"" W""","42.67275",NA,"7c07e97d-7c3d-34b3-a5ff-ee6f276633ba","Orthocarpus imbricatus","2021-07-23","Davidson 14233","C. Davidson"
3530725,"76045","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076045.jpg","exact","Pedicularis atollens","Orobanchaceae","14238","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn. Loop ca. 16.5 km E of bridge at Donner and Blitzen River.","118° 35\' 34.2"" W""","42.669611",NA,"5ef16581-31de-371a-8e17-0795c5ebf02c","Pedicularis attollens","2021-07-23","Davidson 14238","C. M. Taylor"
3530753,"76073","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076073.jpg","exact","Nemophila parviflora","Hydrophyllaceae","14163","2021-06-23","C. Davidson","S. R. Christoph. W. D. Stevens, O. M. Montiel","U.S.A.","Idaho","Valley","Ca. 5 km N of hwy 55 jct with Warren Wagon Rd. Sylvan Beach Reservoir trail past horse stables.","116° 5\' 57.8"" W""","44.958722",NA,"3f183edc-239f-3567-9e63-e33c5042440b","Nemophila parviflora","2021-06-23","Davidson 14163","W. D. Stevens"
3530871,"76083","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076083.jpg","exact","Carex aurea","Cyperaceae","14259","2021-07-24","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. Loop, ca. 3.6 km S of Fish Lake Rd; then E on jeep track to a streamlet.","118° 36\' 58.6"" W""","42.716694",NA,"6135b1ef-47dc-34da-a03f-a5f873f2255f","Carex aurea","2021-07-24","Davidson 14259","S. R. Christoph"
3531152,"76116","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076116.jpg","num_only_unique_date","Eremogone aculeata","Caryophyllaceae","1436","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn. Loop ca. 16.5 km E of bridge at Donner and Blitzen River.","118° 35\' 34.2"" W""","42.669611",NA,"01feb973-5a48-3801-9e9b-0ca1e957ddf9","Corryocactus melanotrichus","2004-12-02","1436",""
3531157,"76121","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076121.jpg","exact","Silene douglasii","Caryophyllaceae","14195","2021-07-22","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. loop, ca. 28.7 km E of Frenchglen; 29 km S of Fish Lake Rd.","118° 37\' 40.8"" W""","42.720917",NA,"3cf21018-2269-3511-a3eb-5bba7e5b9194","Silene douglasii","2021-07-22","Davidson 14195","R. Gereau"
3531164,"76128","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076128.jpg","exact","Stellaria calycantha","Caryophyllaceae","14246","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn. Loop c. 20.6 km E of bridge at Donner and Blitzen River. Headwaters of Little Blitzen River.","118° 35\' 5.5"" W""","42.667789",NA,"d54a7ac1-3508-35a1-b2b9-1ca11c8de25a","Stellaria calycantha","2021-07-23","Davidson 14246","S. R. Christoph"
3531167,"76133","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076133.jpg","exact","Aconitum columbianum","Ranunculaceae","14276","2021-07-24","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. Loop, ca. 5 km S of Fish Lake Rd.","118° 36\' 45.7"" W""","42.705833",NA,"eff4e890-56c6-3e75-b40a-9aca582c6a2f","Aconitum columbianum","2021-07-24","Davidson 14276","S. R. Christoph"
3531189,"76155","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076155.jpg","exact","Ranunculus aquatilis","Ranunculaceae","14216","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn. Loop c. 27 km E of Hwy 205 junction; bridge at Donner and Blitzen River.","118° 45\' 51.8"" W""","42.638306",NA,"03dfb1f9-7b66-37eb-a0ad-79a5e4d85ef8","Ranunculus aquatilis","2021-07-23","Davidson 14216","C. M. Taylor"
3531197,"76163","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076163.jpg","exact","Thalictrum fendleri","Ranunculaceae","14196","2021-07-22","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. loop, ca. 28.7 km E of Frenchglen; 29 km S of Fish Lake Rd.","118° 37\' 40.8"" W""","42.720917",NA,"86070249-f29c-3a74-987d-168da43402db","Thalictrum fendleri","2021-07-22","C. Davidson 14196","R. Gereau"
3531198,"76164","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076164.jpg","exact","Trollius albiflorus","Ranunculaceae","14140","2021-06-05","C. Davidson","S. R. Christoph","U.S.A.","Idaho","Valley","Warren Wagon Rd. ca. 35 km N of jct with hwy 55. Just before Secesh summit.","115° 58\' 33.3"" W""","45.188111",NA,"3e6b5e0f-03ca-3cc7-9ec8-f8ac8e4490bd","Trollius laxus","2021-06-05","C. Davidson 14140","C. Davidson"
3531209,"76181","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076181.jpg","exact","Gentiana affinis","Gentianaceae","14237","2021-07-23","C. Davidson","C. M. Taylor, R. Gereau, S. R. Christoph","U.S.A.","Oregon","Harney","S Steens Mtn. Loop ca. 16.5 km E of bridge at Donner and Blitzen River.","118° 35\' 34.2"" W""","42.669611",NA,"b66e4b8a-96d6-3d2f-ab1d-399ecf29953d","Gentiana calycosa","2021-07-23","Davidson 14237","R. Gereau"
3531210,"76182","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076182.jpg","num_only_unique_date","Astragalus adanus","Fabaceae","14130","2021-05-28","C. Davidson","S. R. Christoph","U.S.A.","Idaho","Boise","7 km east of Horse Shoe Bend on Harris Cr. Rd.","116° 2\' 7.7"" W""","43.884556",NA,"d665c3be-d217-3035-a257-84447cb8fd91","Astragalus adanus","2021-05-01","C. Davidson 14130","S. R. Christoph"
3531211,"76183","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076183.jpg","exact","Eremogone congesta","Caryophyllaceae","14137","2021-06-01","C. Davidson","S. R. Christoph","U.S.A.","Idaho","Blaine","TNC Rock Creek Preserve. Rock Creek Rd., ca. 4.2 km N of hwy 20.","114° 23\' 47.5"" W""","43.365917",NA,"2b410c5c-8458-3772-9932-323d7bf699f3","Eremogone congesta","2021-06-01","C. Davidson 14137","C. Shafer"
3541881,"76189","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076189.jpg","num_only_unique_date","Castilleja applegatei","Orobanchaceae","14183","2021-07-22","C. Davidson","C.M. Taylor, R. Gereau, S.R. Christoph","U.S.A.","Oregon","Harney","N Steens Mtn. Loop c. 25 km E of Frenchglen; & 1.2 km W of Fish Lake rd.","118° 39\' 16.1"" W""","42.747417",NA,"15d5f0e8-2375-3af9-9a78-b926507801a1","Castilleja ","2021-07-24","Davidson 14183","C. M. Taylor"
3467680,"72926","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP072926.jpg","exact","Pinus flexilis","Pinaceae","14080","2020-08-01","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Idaho","FR 517, Seven Devils Rd. Trail to Cold Springs from the Lookout parking area.","116° 29\' 51.5"" W""","45.370583",NA,"10154f8d-041d-39a8-9fc1-50cb1d28588f","Pinus flexilis","2020-08-01","C. Davidson 14080","C. Davidson"
3467736,"72930","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP072930.jpg","exact","Pedicularis contorta var. contorta","Orobanchaceae","14093","2020-08-17","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Idaho","Parking area at Heaven\'s Gate Lookout (end of Seven Devil\'s Rd.). ¶¶","116° 29\' 52.1"" W""","45.370472",NA,"7b7f5aba-fefa-36f7-8aa5-d67257e83396","Pedicularis contorta","2020-08-17","C. Davidson 14093","C. Davidson"
3467742,"72936","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP072936.jpg","exact","Hypericum anagalloides","Hypericaceae","14106","2020-08-30","C. Davidson",NA,"U.S.A.","Idaho","Valley","Bear Pete/Cloochman Saddle rd. ca. 3 km from junction with Warren Wagon Rd. ca. 35 km N of jct with Hwy 55 in McCall.","115° 59\' 30.9"" W""","45.199944",NA,"5d7a78f7-00fe-30a1-ac63-49d10ec0c1dd","Hypericum anagalloides","2020-08-30","C. Davidson 14106",""
3468096,"72948","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP072948.jpg","exact","Sedum lanceolatum","Crassulaceae","14092","2020-08-17","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Idaho","Parking area at Heaven\'s Gate Lookout (end of Seven Devil\'s Rd.). Rocky, exposed W/NW slope.","116° 29\' 52.1"" W""","45.370472",NA,"9aa1dd89-8128-3bd1-84ee-b7741132c270","Sedum lanceolatum","2020-08-17","C. Davidson 14092","C. Taylor"
3468810,"72985","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP072985.jpg","exact","Sparganium natans","Typhaceae","14088","2020-08-04","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Valley","Lick Creek Rd. at Lick Creek Summit.","115° 56\' 59"" W""","44.961944",NA,"0214b0bc-71fb-35a3-84bf-9be491f1f3d6","Sparganium natans","2020-08-04","C. Davidson 14088","C. M. Taylor"
3468813,"73000","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP073000.jpg","exact","Epilobium glandulosum","Onagraceae","14099","2020-08-17","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Seven Devil\'s Rd./Squaw Cr. Rd (NF 517). Ca. 21 km from Hwy 95 in Riggins. Bank of Shingle Creek.","116° 27\' 28.5"" W""","45.389722",NA,"830c3984-7f75-3846-881a-a10227c6af2a","Epilobium glandulosum","2020-08-17","C. Davidson 14099","R. Gereau"
3468833,"72993","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP072993.jpg","exact","Gnaphalium","Asteraceae","14104","2020-08-30","C. Davidson",NA,"U.S.A.","Idaho","Valley","Bear Pete/Cloochman Saddle rd. junction with Warren Wagon Rd. ca. 35 km N of jct. with Hwy 55 in McCall.","115° 58\' 47.2"" W""","45.196306",NA,"88c043f6-e7ea-34d6-b0a1-8da33f7ad8a7","Anaphalis margaritacea","2020-08-30","C. Davidson 14104",""
3468834,"72994","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP072994.jpg","exact","Hieracium triste","Asteraceae","14094","2020-08-17","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Idaho","Parking area at Heaven\'s Gate Lookout (end of Seven Devil\'s Rd.). Rocky, exposed W/NW slope.","116° 29\' 52.1"" W""","45.370472",NA,"85dd70bc-01ec-39c2-bf4b-51d366872ee5","Hieracium triste","2020-08-17","C. Davidson 14094","R. Gereau"
3468848,"73011","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP073011.jpg","exact","Galium mexicanum ssp. asperulum","Rubiaceae","14086","2020-08-04","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Valley","Lick Creek Rd. at Lick Creek Summit.","115° 56\' 59"" W""","44.961944",NA,"15fd38d1-379f-3b33-99e8-94b29230fdc5","Galium asperrimum","2020-08-04","C. Davidson 14086","S. R. Christoph"
3468850,"73013","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP073013.jpg","exact","Galium triflorum","Rubiaceae","14087","2020-08-04","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Valley","Lick Creek Rd. at Lick Creek Summit.","115° 56\' 59"" W""","44.961944",NA,"4b5e4b92-88e9-3e5f-96f0-6be22388d199","Galium triflorum","2020-08-04","C. Davidson 14087","R. Gereau"
3468851,"73014","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP073014.jpg","exact","Galium triflorum","Rubiaceae","14087","2020-08-04","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Valley","Lick Creek Rd. at Lick Creek Summit.","115° 56\' 59"" W""","44.961944",NA,"4b5e4b92-88e9-3e5f-96f0-6be22388d199","Galium triflorum","2020-08-04","C. Davidson 14087","R. Gereau"
3468857,"73020","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP073020.jpg","exact","Carex","Cyperaceae","14102","2020-08-30","C. Davidson",NA,"U.S.A.","Idaho","Valley","Bear Pete/Cloochman Saddle rd. junction with Warren Wagon Rd. ca. 35 km N of jct. with Hwy 55 in McCall.","115° 58\' 47.2"" W""","45.196306",NA,"b3948b87-adac-3c09-a802-4acb4c22d540","Carex ","2020-08-30","C. Davidson 14102",""
3468863,"73026","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP073026.jpg","exact","Lupinus caudatus","Fabaceae","14097","2020-08-17","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Idaho","Parking area at Heaven\'s Gate Lookout (end of Seven Devil\'s Rd.). ¶¶","116° 29\' 52.1"" W""","45.370472",NA,"16b6e1db-c1c2-3c65-8739-21d1fe843fb3","Lupinus caudatus","2020-08-17","C. Davidson 14097","C. Davidson"
3468864,"73027","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP073027.jpg","exact","Lupinus sericeus","Fabaceae","14082","2020-08-03","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Valley","Warm Lake Rd. ca. 20 mi east from Cascade/Hwy 55.","115° 45\' 18"" W""","44.630278",NA,"b46f6126-8e98-3c5a-8d7d-51203279b372","Lupinus sericeus","2020-08-03","C. Davidson 14082","R. Gereau"
3468865,"73028","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP073028.jpg","exact","Prunus pumila","Rosaceae","14083","2020-08-03","C. Davidson","R. Gereau, C. Taylor","U.S.A.","Idaho","Valley","Warm Lake Road. ca. 23 mi east from Cascade/Hwy 55.","C. Taylor""","4",NA,"7f091f55-91a7-36f6-a967-e5008a7d39c0","Prunus pumila","2020-08-03","C. Davidson 14083","C. M. Taylor"
3531213,"76185","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP076185.jpg","num_only_unique_date","Ageratina occidentalis","Asteraceae","14108","2020-09-11","C. Davidson",NA,"U.S.A.","Idaho","Adams","Goose Lake/Brundage Mtn. Rd. (NF 257). Scenic viewpoint to the W, ca. 9 km from jct with hwy 55.","116° 27\' 28.5"" W""","45.389722",NA,"4ceda07f-23b5-3f73-80dd-1bb32d6c2c17","Ageratina occidentalis","2020-08-28","C. Davidson 14108",""
3271280,"70144","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP070144.jpg","closest_date","Polygonum","Polygonaceae","13766","2019-07-17","C. Davidson",NA,"U.S.A.","Idaho","Valley","Lick Creek Rd. 1 km SW of Lick Creek Summit.","115° 56\' 0.3"" W""","45.02725",NA,"2584bb15-d169-373f-ba1c-f1cbd296d641","Erigeron linearis","2018-06-04","C. Davidson 13766A","S. R. Christoph"
3277432,"70787","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP070787.jpg","exact","Chamaesaracha sordida","Solanaceae","13996","2019-04-10","C. Davidson","S. Christoph","U.S.A.","Arizona","Cochise","Geronimo Trail, ca. 43.6 km E of Douglas.","109° 20\' 16.3"" W""","31.3395",NA,"fc182e8e-8899-315f-8899-952c26b5b78e","Chamaesaracha sordida","2019-04-10","C. Davidson 13996","C. Davidson"
3277448,"70791","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP070791.jpg","num_only_unique_date","Glandularia gooddingii","Verbenaceae","13980","2019-04-07","C. Davidson","S. Christoph","U.S.A.","Arizona","Pima","Coronado Nat. For. Mt. Lemmon. Along M<t. Lemmon Rd. 8.5 km N of Snyder Rd. jct. Small trail downard from Molino View parking area.","110° 42\' 2.2"" W""","32.326861",NA,"7452a3d4-342c-3251-8d74-5f459b582489","Glandularia gooddingii","2019-04-08","C. Davidson 13980","C. Davidson"
3277458,"70801","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP070801.jpg","exact","Allionia incarnata","Nyctaginaceae","13991","2019-04-10","C. Davidson","S. Christoph","U.S.A.","Arizona","Cochise","Geronimo Trail, ca. 40 km E of Douglas; near jct to Refuge.","109° 22\' 18.5"" W""","31.3435",NA,"839bdf2e-53bb-3470-8396-35d6b559c9b1","Allionia incarnata","2019-04-10","C. Davidson 13991","S. R. Christoph"
3277461,"70804","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP070804.jpg","exact","Juglans major","Juglandaceae","14020","2019-04-11","C. Davidson","S. Christoph","U.S.A.","Arizona","Cochise","10.2 km E of Hwy 80 on N Tex Canyon Rd. (connects with Rucker Cyn Rd.) along dry creek bed.","109° 18\' 37.4"" W""","31.658917",NA,"e1df2b4e-7ea6-3dc2-87e0-8b278664b19c","Juglans major","2019-04-11","C. Davidson 14020","C. Davidson"
3277462,"70805","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP070805.jpg","exact","Rhus microphylla","Anacardiaceae","13990","2019-04-09","C. Davidson","S. Christoph","U.S.A.","Arizona","Cochise","Hwy 80 SE of Tomstone toward Bisbee.","110° 56.8"" W""","31.509139",NA,"99defb18-809a-31bd-878f-e926c6f2ecd0","Rhus microphylla","2019-04-09","C. Davidson 13990","S. R. Christoph"
3279408,"70815","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP070815.jpg","exact","Psittacanthus mayanus","Loranthaceae","14035","2019-06-11","C. Davidson",NA,"Belize",NA,NA,"Ambergris Caye. Road to Secret Beach, ca. 2.6-3.3 km W of Beach in a subdivided area.","87° 57\' 4.4"" W""","17.976611",NA,"17424715-3b5a-3613-824e-185385ac313d","Psittacanthus mayanus","2019-06-11","C. Davidson 14035","S. R. Christoph"
3279429,"70837","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP070837.jpg","exact","Cottsia gracilis","Malpighiaceae","13974","2019-04-07","C. Davidson","S. Christoph","U.S.A.","Arizona","Pinal","Picacho Peak State Park, off Interst. 10 SE of Tucson. Sunset Vista Trail.","111° 25\' 38.8"" W""","32.645139",NA,"fc1d421b-29af-3836-8e88-c1bcbbd1839d","Cottsia gracilis","2019-04-07","C. Davidson 13974","S. R. Christoph"
