gbifID,gbifURL,FotW_occurrenceID,occurrenceID,institutionCode,ownerInstitutionCode,catalogNumber,basisOfRecord,bibliographicCitation,acceptedScientificName,family,taxonRank,taxonomicStatus,iucnRedListCategory,recordedBy,recordNumber,eventDate,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,elevation,mediaType,license,rightsHolder,specimenImageURL,hasImage
4061639557,https://www.gbif.org/occurrence/4061639557,56529f0a-7527-301a-8da9-428be8c77bda,urn:catalog:MO:Tropicos:102713155,NY,MOBOT,102713155,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713155,Brachyotum alpinum Cogn.,Melastomataceae,SPECIES,ACCEPTED,LC,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2084,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4032120707,https://www.gbif.org/occurrence/4032120707,6381bcd9-ef0b-3719-99c7-83c4916691fc,urn:catalog:MO:Tropicos:102713162,MO,MOBOT,102713162,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713162,Plantae,,KINGDOM,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2090,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739177,https://www.gbif.org/occurrence/1257739177,6381bcd9-ef0b-3719-99c7-83c4916691fc,urn:catalog:MO:Tropicos:100391335,QCA,MOBOT,100391335,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391335,Plantae,,KINGDOM,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2090,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739179,https://www.gbif.org/occurrence/1257739179,f9bdbef4-b405-35a9-a78d-cae762906efc,urn:catalog:MO:Tropicos:100391337,QCA,MOBOT,100391337,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391337,Coriaria ruscifolia L.,Coriariaceae,SPECIES,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2091,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031831515,https://www.gbif.org/occurrence/4031831515,f9bdbef4-b405-35a9-a78d-cae762906efc,urn:catalog:MO:Tropicos:102713163,MO,MOBOT,102713163,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713163,Coriaria ruscifolia L.,Coriariaceae,SPECIES,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2091,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4032155625,https://www.gbif.org/occurrence/4032155625,244da878-1366-3ad8-bb80-76a181723db8,urn:catalog:MO:Tropicos:102713165,MO,MOBOT,102713165,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713165,Cavendishia Lindl.,Ericaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2093,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,StillImage,CC_BY_4_0,Missouri Botanical Garden,,Y
1257739175,https://www.gbif.org/occurrence/1257739175,244da878-1366-3ad8-bb80-76a181723db8,urn:catalog:MO:Tropicos:100391340,QCA,MOBOT,100391340,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391340,Cavendishia Lindl.,Ericaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2093,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031735625,https://www.gbif.org/occurrence/4031735625,9053cec9-9887-3303-a39b-2c9278249d3d,urn:catalog:MO:Tropicos:102713169,MO,MOBOT,102713169,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713169,Lepidium bipinnatifidum Donn.Sm.,Brassicaceae,SPECIES,DOUBTFUL,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2095,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739192,https://www.gbif.org/occurrence/1257739192,9053cec9-9887-3303-a39b-2c9278249d3d,urn:catalog:MO:Tropicos:100391346,QCA,MOBOT,100391346,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391346,Lepidium bipinnatifidum Donn.Sm.,Brassicaceae,SPECIES,DOUBTFUL,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2095,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739224,https://www.gbif.org/occurrence/1257739224,49cfcd5a-6287-3436-81be-57e04b9b50ba,urn:catalog:MO:Tropicos:100391347,QCA,MOBOT,100391347,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391347,Dorobaea pimpinellifolia (Kunth) B.Nord.,Asteraceae,SPECIES,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2096,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031711712,https://www.gbif.org/occurrence/4031711712,49cfcd5a-6287-3436-81be-57e04b9b50ba,urn:catalog:MO:Tropicos:102713170,MO,MOBOT,102713170,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713170,Dorobaea pimpinellifolia (Kunth) B.Nord.,Asteraceae,SPECIES,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2096,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4032121638,https://www.gbif.org/occurrence/4032121638,088d5ec6-96cb-3aa9-8129-3089473172f7,urn:catalog:MO:Tropicos:102713171,MO,MOBOT,102713171,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713171,Centropogon C.Presl,Campanulaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2097,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739210,https://www.gbif.org/occurrence/1257739210,088d5ec6-96cb-3aa9-8129-3089473172f7,urn:catalog:MO:Tropicos:100391348,QCA,MOBOT,100391348,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391348,Centropogon C.Presl,Campanulaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2097,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031710705,https://www.gbif.org/occurrence/4031710705,ef49496c-735b-39b4-93fd-cd7a90fbb912,urn:catalog:MO:Tropicos:102713189,MO,MOBOT,102713189,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713189,Calandrinia Kunth,Montiaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2099,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739218,https://www.gbif.org/occurrence/1257739218,ef49496c-735b-39b4-93fd-cd7a90fbb912,urn:catalog:MO:Tropicos:100391370,QCA,MOBOT,100391370,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391370,Calandrinia Kunth,Montiaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2099,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739215,https://www.gbif.org/occurrence/1257739215,fb4b27e5-1586-3811-9e9d-a3ff2d2c2822,urn:catalog:MO:Tropicos:100391371,QCA,MOBOT,100391371,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391371,Valeriana decussata Ruiz & Pav.,Caprifoliaceae,SPECIES,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2100,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031712556,https://www.gbif.org/occurrence/4031712556,fb4b27e5-1586-3811-9e9d-a3ff2d2c2822,urn:catalog:MO:Tropicos:102713190,MO,MOBOT,102713190,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713190,Valeriana decussata Ruiz & Pav.,Caprifoliaceae,SPECIES,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2100,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031710706,https://www.gbif.org/occurrence/4031710706,90aacdd1-8e36-33f9-b76f-1e2790e3f262,urn:catalog:MO:Tropicos:102713192,MO,MOBOT,102713192,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713192,Miconia Ruiz & Pav.,Melastomataceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2102,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739234,https://www.gbif.org/occurrence/1257739234,90aacdd1-8e36-33f9-b76f-1e2790e3f262,urn:catalog:MO:Tropicos:100391373,QCA,MOBOT,100391373,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391373,Miconia Ruiz & Pav.,Melastomataceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2102,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739214,https://www.gbif.org/occurrence/1257739214,1f2ec393-a01c-3046-aeea-fd8dd6114cf4,urn:catalog:MO:Tropicos:100391374,QCA,MOBOT,100391374,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391374,Ribes ecuadorense Jancz.,Grossulariaceae,SPECIES,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2103,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4032079772,https://www.gbif.org/occurrence/4032079772,1f2ec393-a01c-3046-aeea-fd8dd6114cf4,urn:catalog:MO:Tropicos:102713193,MO,MOBOT,102713193,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713193,Ribes ecuadorense Jancz.,Grossulariaceae,SPECIES,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2103,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4032120708,https://www.gbif.org/occurrence/4032120708,de175bc7-06a7-3dc1-b950-50df07375315,urn:catalog:MO:Tropicos:102713195,MO,MOBOT,102713195,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713195,Eryngium L.,Apiaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2105,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739209,https://www.gbif.org/occurrence/1257739209,de175bc7-06a7-3dc1-b950-50df07375315,urn:catalog:MO:Tropicos:100391377,QCA,MOBOT,100391377,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391377,Eryngium L.,Apiaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2105,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031831516,https://www.gbif.org/occurrence/4031831516,d0be2c7f-eb39-3b3f-80d5-6dd5e1cbc0ad,urn:catalog:MO:Tropicos:102713196,MO,MOBOT,102713196,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713196,Weinmannia L.,Cunoniaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2106,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739216,https://www.gbif.org/occurrence/1257739216,d0be2c7f-eb39-3b3f-80d5-6dd5e1cbc0ad,urn:catalog:MO:Tropicos:100391378,QCA,MOBOT,100391378,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391378,Weinmannia L.,Cunoniaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2106,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739243,https://www.gbif.org/occurrence/1257739243,c2cb2022-1613-3be9-9503-9cd53e36270a,urn:catalog:MO:Tropicos:100391396,QCA,MOBOT,100391396,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391396,Solanum stenophyllum Humb. & Bonpl. ex Dunal,Solanaceae,SPECIES,ACCEPTED,LC,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2107,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4032074834,https://www.gbif.org/occurrence/4032074834,c2cb2022-1613-3be9-9503-9cd53e36270a,urn:catalog:MO:Tropicos:102713210,MO,MOBOT,102713210,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713210,Solanum stenophyllum Humb. & Bonpl. ex Dunal,Solanaceae,SPECIES,ACCEPTED,LC,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2107,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739260,https://www.gbif.org/occurrence/1257739260,cad9ede9-ad96-32fb-ad66-aa71abf86012,urn:catalog:MO:Tropicos:100391398,QCA,MOBOT,100391398,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391398,Valeriana pilosa Ruiz & Pav.,Caprifoliaceae,SPECIES,SYNONYM,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2108,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031830633,https://www.gbif.org/occurrence/4031830633,cad9ede9-ad96-32fb-ad66-aa71abf86012,urn:catalog:MO:Tropicos:102713212,MO,MOBOT,102713212,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713212,Valeriana pilosa Ruiz & Pav.,Caprifoliaceae,SPECIES,SYNONYM,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2108,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
1257739238,https://www.gbif.org/occurrence/1257739238,e0b98732-4eb7-3e44-808e-5c1d440a2176,urn:catalog:MO:Tropicos:100391400,QCA,MOBOT,100391400,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391400,Sisyrinchium L.,Iridaceae,GENUS,ACCEPTED,,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2109,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4032124847,https://www.gbif.org/occurrence/4032124847,e0b98732-4eb7-3e44-808e-5c1d440a2176,urn:catalog:MO:Tropicos:102713213,MO,MOBOT,102713213,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713213,Sisyrinchium L.,Iridaceae,GENUS,ACCEPTED,,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2109,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
4031709728,https://www.gbif.org/occurrence/4031709728,5714561c-e9fc-3984-a2a9-47bfbdbae089,urn:catalog:MO:Tropicos:102713214,MO,MOBOT,102713214,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102713214,Isoetes L.,Isoetaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2110,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,StillImage,CC_BY_4_0,Missouri Botanical Garden,,Y
1257739264,https://www.gbif.org/occurrence/1257739264,5714561c-e9fc-3984-a2a9-47bfbdbae089,urn:catalog:MO:Tropicos:100391401,QCA,MOBOT,100391401,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100391401,Isoetes L.,Isoetaceae,GENUS,ACCEPTED,NE,Carmen Ulloa;Katya Romoleroux;Christopher Davidson;Sharon R. Christoph;J. Irazábal;Jorge Caranqui,2110,2011-06-05,EC,Chimborazo,"Carretero Riobamba-Macas, páramo complejo lacustre Atillo. Parque Nacional Sangay.",-2.184222,-78.518417,3524,,CC_BY_4_0,Missouri Botanical Garden,,N
2430179175,https://www.gbif.org/occurrence/2430179175,ad0184fa-0eef-343b-b899-3650259f2afc,d07595ca-6ca5-4d19-9779-5a790948f199,RSA,,,PRESERVED_SPECIMEN,,Mentzelia veatchiana Kellogg,Loasaceae,SPECIES,ACCEPTED,NE,Christopher Davidson,2564,1975-05-25,US,California,"3.5 mi NE of Old Ridge Route (8N04) on rd 7N23 to Liebre Mtn., ca. 0.1 mi past Sandberg Pk.",,,1646,,CC_BY_NC_4_0,,,N
1260465091,https://www.gbif.org/occurrence/1260465091,592a6c67-bc3d-3082-9189-e94d04b0946b,urn:catalog:MO:Tropicos:3084726,LPB,MOBOT,3084726,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/3084726,Hippeastrum puniceum (Lam.) Voss,Amaryllidaceae,SPECIES,ACCEPTED,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;M. Cornejo;E. Ticona,2937,2006-09-17,BO,La Paz,"Área Natural de Manejo Integrado Madidi, Machariapo, Limón.",-14.494722,-68.509167,740,,CC_BY_4_0,Missouri Botanical Garden,,N
4061795178,https://www.gbif.org/occurrence/4061795178,97974e7c-93e1-3710-b4f3-e6c7b73cce72,urn:catalog:MO:Tropicos:102693568,PY,MOBOT,102693568,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102693568,Talinum paniculatum (Jacq.) Gaertn.,Talinaceae,SPECIES,ACCEPTED,NE,W. D. Stevens;O. M. Montiel J.;Christopher Davidson;Sharon R. Christoph,30944,2011-03-09,PY,Guairá,"Parque Nacional Ybyturuzu, trail N of Granja Francisca toward Cerro Corá; disturbed forest on slope",-25.798055,-56.234444,320,,CC_BY_4_0,Missouri Botanical Garden,,N
1257710186,https://www.gbif.org/occurrence/1257710186,97974e7c-93e1-3710-b4f3-e6c7b73cce72,urn:catalog:MO:Tropicos:100361500,MO,MOBOT,100361500,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100361500,Talinum paniculatum (Jacq.) Gaertn.,Talinaceae,SPECIES,ACCEPTED,NE,W. D. Stevens;O. M. Montiel J.;Christopher Davidson;Sharon R. Christoph,30944,2011-03-09,PY,Guairá,"Parque Nacional Ybyturuzu, trail N of Granja Francisca toward Cerro Corá; disturbed forest on slope",-25.798055,-56.234444,320,,CC_BY_4_0,Missouri Botanical Garden,,N
4061803075,https://www.gbif.org/occurrence/4061803075,cb9826c7-6c7c-3eb4-bf05-83565a91d462,urn:catalog:MO:Tropicos:102693597,PY,MOBOT,102693597,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102693597,Lactuca indica L.,Asteraceae,SPECIES,ACCEPTED,NE,W. D. Stevens;Isabel Basualdo;O. M. Montiel J.;Christopher Davidson;Sharon R. Christoph,30969,2011-03-10,PY,Guairá,"Parque Nacional Ybyturuzu, road to Granja Francisca; overgrown wet field just beginning to dry",-25.738055,-56.177778,170,,CC_BY_4_0,Missouri Botanical Garden,,N
1257710213,https://www.gbif.org/occurrence/1257710213,cb9826c7-6c7c-3eb4-bf05-83565a91d462,urn:catalog:MO:Tropicos:100361551,MO,MOBOT,100361551,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100361551,Lactuca indica L.,Asteraceae,SPECIES,ACCEPTED,NE,W. D. Stevens;Isabel Basualdo;O. M. Montiel J.;Christopher Davidson;Sharon R. Christoph,30969,2011-03-10,PY,Guairá,"Parque Nacional Ybyturuzu, road to Granja Francisca; overgrown wet field just beginning to dry",-25.738055,-56.177778,170,,CC_BY_4_0,Missouri Botanical Garden,,N
4061803108,https://www.gbif.org/occurrence/4061803108,51f1d737-ae9f-3c8f-a9f6-0c13c4d18ba7,urn:catalog:MO:Tropicos:102694323,PY,MOBOT,102694323,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102694323,Bidens gardneri Baker,Asteraceae,SPECIES,ACCEPTED,NE,W. D. Stevens;O. M. Montiel J.;Christopher Davidson;Sharon R. Christoph,31068,2011-03-15,PY,Amambay,"Parque Nacional Cerro Corá, near monument.",-22.639722,-56.022222,260,,CC_BY_4_0,Missouri Botanical Garden,,N
1257711101,https://www.gbif.org/occurrence/1257711101,51f1d737-ae9f-3c8f-a9f6-0c13c4d18ba7,urn:catalog:MO:Tropicos:100362435,MO,MOBOT,100362435,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100362435,Bidens gardneri Baker,Asteraceae,SPECIES,ACCEPTED,NE,W. D. Stevens;O. M. Montiel J.;Christopher Davidson;Sharon R. Christoph,31068,2011-03-15,PY,Amambay,"Parque Nacional Cerro Corá, near monument.",-22.639722,-56.022222,260,,CC_BY_4_0,Missouri Botanical Garden,,N
1257711305,https://www.gbif.org/occurrence/1257711305,bd82fcab-152d-3c37-b071-4c1b409ae0a1,urn:catalog:MO:Tropicos:100362652,MO,MOBOT,100362652,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100362652,Mandevilla pinifolia (A.St.-Hil.),Apocynaceae,VARIETY,SYNONYM,,W. D. Stevens;Isabel Basualdo;O. M. Montiel J.;Christopher Davidson;Sharon R. Christoph,31131,2011-03-16,PY,Amambay,"Parque Nacional Cerro Corá, road from highway to Lorito Picada, in front of Cerro Tuyá-ó; forest and cerrado",-22.681667,-55.9975,290,StillImage,CC_BY_4_0,Missouri Botanical Garden,,Y
4061094552,https://www.gbif.org/occurrence/4061094552,bd82fcab-152d-3c37-b071-4c1b409ae0a1,urn:catalog:MO:Tropicos:102694520,PY,MOBOT,102694520,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102694520,Mandevilla pinifolia (A.St.-Hil.),Apocynaceae,VARIETY,SYNONYM,,W. D. Stevens;Isabel Basualdo;O. M. Montiel J.;Christopher Davidson;Sharon R. Christoph,31131,2011-03-16,PY,Amambay,"Parque Nacional Cerro Corá, road from highway to Lorito Picada, in front of Cerro Tuyá-ó; forest and cerrado",-22.681667,-55.9975,290,,CC_BY_4_0,Missouri Botanical Garden,,N
