"SRP_occurrenceID","SRP_accession","SRP_imageURL","scientificName_SRP","family","collectorNumber","eventDate_SRP","collector","otherCollectors","country","stateProvince","county","locality","decimalLatitude","decimalLongitude","phenology","note"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2027724,"31520","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031520.jpg","Ericameria nauseosa","Asteraceae","11292","2008-08-26","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Main Salmon River Mouth of Warren Cr.","115° 35\' 38.6"" W""","45.396917",NA,"collector_number_not_in_FotW_DB"
2030370,"31304","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031304.jpg","Alnus incana","Betulaceae","11296","2008-08-26","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Main Salmon river mouth of Warren Creek.","115° 35\' 38.6"" W""","45.396917",NA,"collector_number_not_in_FotW_DB"
2035759,"31378","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031378.jpg","Vaccinium scoparium","Ericaceae","11276","2008-08-24","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Warren Wagon Rd. 7.3 km S of Burgdorf Jct.","115° 54\' 29.7"" W""","45.243056",NA,"collector_number_not_in_FotW_DB"
2038082,"31464","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031464.jpg","Gentiana affinis","Gentianaceae","11282","2008-08-25","C. Davidson",NA,"U.S.A.","Idaho","Valley","Adams County. Granite lake.","116° 4\' 58.2"" W""","45.102861",NA,"collector_number_not_in_FotW_DB"
2039736,"31454","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031454.jpg","Hypericum perforatum","Hypericaceae","11293","2008-08-26","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Main Salmon river mouth of Warren Creek.","115° 35\' 38.6"" W""","45.396917",NA,"collector_number_not_in_FotW_DB"
2040593,"31471","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031471.jpg","Clinopodium douglasii","Lamiaceae","11301","2008-08-27","C. Davidson",NA,"U.S.A.","Idaho","Adams","Rd to Goose Lake Past Last Chance campground offHwy 55.","116° 11\' 30.5"" W""","44.984167",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2050863,"31206","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031206.jpg","Prunus mahaleb","Rosaceae","11287","2008-08-26","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Main Salmon river,Polly Bemis Ranch.","115° 40\' 7.9"" W""","45.433111",NA,"collector_number_not_in_FotW_DB"
2050869,"31212","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031212.jpg","Holodiscus discolor","Rosaceae","11299","2008-08-26","C. Davidson",NA,"U.S.A.","Idaho","Adams","Rd. to Goose Lake Near Last Chance Campground off Hwy 55.","116° 11\' 30.5"" W""","44.984167",NA,"collector_number_not_in_FotW_DB"
2054981,"31308","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031308.jpg","Viola","Violaceae","11294","2008-08-26","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Main Salmon River, mouth of Warren Creek.","115° 35\' 38.6"" W""","45.396917","Fruits","collector_number_not_in_FotW_DB"
2055054,"31836","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031836.jpg","Astrantia bavarica","Apiaceae","11245","2008-07-08","C. Davidson","S. Christoph, A. Ocepek, U. Galien","Slovenia","Gorenjska",NA,"Velika Planina. Hwy 255 N of Kamnik toward Kamniska Bistrica, E of the road: ski area reachable via gondola.","14° 38\' 56.8"" E""","46.295417","Flowers","collector_number_not_in_FotW_DB"
2055072,"32888","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP032888.jpg","Asclepias viridis","Apocynaceae","s.n.","2008-04-28","C. Davidson",NA,"U.S.A.","Texas","Walker","Hwy 3454 (Thomas Lake Rd.) to Newport Village Rd.","95° 21\' 48.8"" W""","30.852806","Flowers","collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2056904,"33328","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP033328.jpg","Homogyne alpina","Asteraceae","11212","2008-05-19","C. Davidson",NA,"Slovenia","Gorenjska","Kamnik","Kamniška Bistrika.","14° 36\' 17.3"" E""","46.312167","Flowers","collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2058812,"35255","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP035255.jpg","Lonicera xylosteum","Caprifoliaceae","11233","2008-05-19","C. Davidson","S. Christoph","Slovenia","Gorenjska",NA,"Kamniska Bistrika.","14° 36\' 17.3"" E""","46.312167","Flowers","collector_number_not_in_FotW_DB"
2058880,"35367","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP035367.jpg","Jasione montana","Campanulaceae","11248","2008-07-08","C. Davidson","S. Christoph, A. Ocepek, U. Galien","Slovenia","Gorenjska",NA,"Velika Planina. Hwy 255 N of Kamnik toward Kamniska Bistrica, E of the road: ski area reachable via gondola.","14° 38\' 56.8"" E""","46.295417","Flowers","collector_number_not_in_FotW_DB"
2070688,"35478","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP035478.jpg","Cornus stolonifera","Cornaceae","11295","2008-08-26","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Main Salmon River, mouth of Warren Cr.","115° 35\' 38.6"" W""","45.396917","Fruits","collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2071917,"37065","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP037065.jpg","Thymus","Lamiaceae","11251","2008-07-08","C. Davidson","S. Christoph, A. Ocepek, U. Galien","Slovenia","Gorenjska",NA,"Velika Planina. Hwy 255 N of Kamnik toward Kamniska Bistrica, E of the road: ski area reachable via gondola.","14° 38\' 56.8"" E""","46.295417","Flowers","collector_number_not_in_FotW_DB"
2073127,"38764","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP038764.jpg","Corydalis cava","Papaveraceae","11231","2008-05-19","C. Davidson",NA,"Slovenia","Štajerska / Styria",NA,"Menina Planina.","14° 50\' 45.4"" E""","46.241889","Flowers","collector_number_not_in_FotW_DB"
2074715,"38778","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP038778.jpg","Polygala chamaebuxus","Polygalaceae","11226","2008-05-19","C. Davidson",NA,"Slovenia","Štajerska / Styria",NA,"Menina Planina.","14° 50\' 45.4"" E""","46.241889","Flowers","collector_number_not_in_FotW_DB"
2075738,"40107","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040107.jpg","Aquilegia","Ranunculaceae","11232","2008-05-19","C. Davidson",NA,"Slovenia",NA,NA,"Gorenska Region. Kamniska Bistrika.","14° 36\' 17.3"" E""","46.312167","Flowers","collector_number_not_in_FotW_DB"
2076567,"40579","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040579.jpg","Prunus virginiana","Rosaceae","11308a","2008-08-30","C. Davidson",NA,"U.S.A.","Idaho","Valley","Payette Lake, Sylvan Beach, ca. 4 miles N of McCall on Warren Wagon Rd.; in Charlie\'s Garden.","116° 6\' 15.6"" W""","44.961028","Fruits","collector_number_not_in_FotW_DB"
2078772,"36634","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP036634.jpg","Isoetes tenella","Isoetaceae","11285","2008-08-25","C. Davidson",NA,"U.S.A.","Idaho","Adams","Granite lake.","116° 4\' 58.2"" W""","45.102861","Fertile","collector_number_not_in_FotW_DB"
2079169,"41883","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041883.jpg","Maianthemum bifolium","Asparagaceae","11206","2008-05-19","C. Davidson","S. Christoph","Slovenia","Gorenjska",NA,"Kamniska Bistrika.","14° 36\' 17.3"" E""","46.312167","Flowers","collector_number_not_in_FotW_DB"
2080123,"42780","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP042780.jpg","Spiranthes romanzoffiana","Orchidaceae","11281","2008-08-25","C. Davidson",NA,"U.S.A.","Idaho","Adams","[Locality and coordinates withheld]",NA,NA,"Flowers","collector_number_not_in_FotW_DB"
2080195,"42850","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP042850.jpg","Dactylorhiza sambucina","Orchidaceae","11220","2008-05-19","C. Davidson",NA,"Slovenia","Štajerska / Styria",NA,"[Locality and coordinates withheld]",NA,NA,"Flowers","collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2080229,"42883","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP042883.jpg","Tofieldia calyculata","Tofieldiaceae","11247b","2008-07-06","C. Davidson","S. Christoph, A. Ocepek, U. Galien","Slovenia","Gorenjska",NA,"Velika Planina. Hwy 255 N of Kamnik toward Kamniska Bistrica, E of the road: ski area reachable via gondola","14° 38\' 56.8"" E""","46.295417","Flowers","collector_number_not_in_FotW_DB"
2055057,"31933","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031933.jpg","Lomatium papilioniferum","Apiaceae","11049","2007-05-08","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 55, at Porter Cr., a few miles N of Horseshoe Bend.","116° 11\' 36.6"" W""","43.948444","Flowers & Fruits","collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2072680,"38247","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP038247.jpg","Plectritis congesta","Valerianaceae","s.n.","2007-05-08","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 55, at Porter Cr., a few miles N of Horseshoe Bend.","116° 11\' 36.6"" W""","43.948444","Flowers","collector_number_not_in_FotW_DB"
2074176,"45336","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP045336.jpg","Acer macrophyllum","Sapindaceae","11011067","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Lake Shasta/Packer\'s Bay Marina: Water\'s Gulch Trail.","40.718611","-122.418889","Fruits","collector_number_not_in_FotW_DB"
2075277,"39386","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP039386.jpg","Eriogonum heracleoides","Polygonaceae","11085","2007-06-17","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 21, ca. 11.7 mi S of Idaho City Main St.","115° 56\' 53"" W""","43.706389","Flowers","collector_number_not_in_FotW_DB"
2075717,"40086","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040086.jpg","Aquilegia formosa","Ranunculaceae","11062","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Lake Shasta/Packer\'s Bay Marina: Water\'s Gulch Trail.","40.718611","-122.418889","Flowers","collector_number_not_in_FotW_DB"
2076413,"40423","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040423.jpg","Frangula rubra","Rhamnaceae","11057","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Shasta/Packer\'s Bay Marina: Water\'s Gulch Trail.","40.718611","-112.418889","Fruits","collector_number_not_in_FotW_DB"
2077136,"41159","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041159.jpg","Amelanchier alnifolia","Rosaceae","s.n.","2007-05-08","C. Davidson",NA,"U.S.A.","Idaho","Boise","St. Hwy 55, at Porter Cr., a few miles N of Horseshoe Bend. Rocks just above Payette River.","116° 11\' 36.6"" W""","43.948444","Fruits","collector_number_not_in_FotW_DB"
2081684,"44292","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP044292.jpg","Adiantum capillus-veneris","Pteridaceae","11061","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Lake Shasta/Packer\'s Bay Marina: Water\'s Gulch Trail.","122° 25\' 8"" W""","40.718611","Vegetative","collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2026732,"29608","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029608.jpg","Eurybia integrifolia","Asteraceae","10955","2006-07-09","C. Davidson",NA,"U.S.A.","Idaho","Valley","Warren Wagon Rd. jct w/ Bear Pete/Klootchman Saddle Rd.","115° 58\' 44"" W""","45.185528",NA,"collector_number_not_in_FotW_DB"
2027785,"31514","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031514.jpg","Erigeron","Asteraceae","11029","2006-05-13","C. Davidson",NA,"U.S.A.","Arizona","Coconino","S of Red Butte on FSR 320 off US Hwy 180 N of Flagstaff.","112° 4\' 22.7"" W""","35.803444",NA,"collector_number_not_in_FotW_DB"
2028337,"31508","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031508.jpg","Pseudognaphalium canescens","Asteraceae","11040","2006-06-25","C. Davidson",NA,"U.S.A.","California","Mendocino","Mouth of Navarro River past Albion Bridge on Hwy 101.","39.192333","-123.758167",NA,"collector_number_not_in_FotW_DB"
2029527,"31512","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031512.jpg","Packera multilobata","Asteraceae","11039","2006-05-15","C. Davidson",NA,"U.S.A.","Arizona","Coconino","Walnut Canyon Natl. Mon. 10 mi E of Flagstaff.","111° 30\' 33.8"" W""","35.171389",NA,"collector_number_not_in_FotW_DB"
2032152,"31173","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031173.jpg","Streptanthus","Brassicaceae","10916","2006-06-27","C. Davidson",NA,"U.S.A.","California","Madera","Yosemite Nat. park, Glacier Pt. Rd. McGurk Meadow Trail.","119° 42\' 40"" W""","37.677111",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2033471,"29779","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029779.jpg","Moehringia macrophylla","Caryophyllaceae","10938","2006-07-05","C. Davidson",NA,"U.S.A.","Idaho","Adams","Brundage mtn. Rd. 1.6 km N of jct to Ski lodge.",NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2037712,"31135","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031135.jpg","Lupinus","Fabaceae","10922","2006-06-27","C. Davidson",NA,"U.S.A.","California","Madera","Glacier Pt. Rd. McGurk Meadow trail.","119° 42\' 40"" W""","37.677111",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2045590,"31030","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031030.jpg","Poa","Poaceae","11037","2006-05-15","C. Davidson",NA,"U.S.A.","Arizona","Coconino","Walnut Canyon nat. Mon. 10 mi E of Flagstaff.","111° 30\' 33.8"" W""","35.171389",NA,"collector_number_not_in_FotW_DB"
2046891,"30136","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP030136.jpg","Phlox diffusa","Polemoniaceae","10945","2006-07-05","C. Davidson",NA,"U.S.A.","Idaho","Adams","Brundage Mtn. Rd., 1.6 km north of junction to the ski lodge.",NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2049750,"30057","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP030057.jpg","Delphinium nuttallianum","Ranunculaceae","10921","2006-06-27","C. Davidson",NA,"U.S.A.","California","Madera","Yosemite Nat. Park, Glacier point Rd.,McGurk Meadow.","119° 42\' 40"" W""","37.676944",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2052263,"29481","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029481.jpg","Micranthes integrifolia","Saxifragaceae","10937","2006-07-05","C. Davidson",NA,"U.S.A.","Idaho","Adams","Brundage Mtn. Rd. 1.6 km N of Jct. W/ Ski lodge.",NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2053032,"30039","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP030039.jpg","Penstemon newberryi","Plantaginaceae","10915","2006-06-27","C. Davidson",NA,"U.S.A.","California","Madera","Yosemite Nat. Park. Glacier Point Rd. McGurk Meadow trail.","119° 42\' 40"" W""","37.676944","Fertile","collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
2054972,"29492","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029492.jpg","Viola adunca","Violaceae","10919","2006-06-27","C. Davidson",NA,"U.S.A.","California","Madera","Yosemite Nat. Park. Glacier Point Rd. McGurk Meadow trail.","119° 42\' 40"" W""","37.676944","Flowers","collector_number_not_in_FotW_DB"
2056627,"33035","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP033035.jpg","Eurybia conspicua","Asteraceae","11014","2005-08-13","C. Davidson",NA,"U.S.A.","Idaho","Valley","Sylvan Beach, Payette Lake. Reservoir trail.","44.956944","-116.095278","Flowers","collector_number_not_in_FotW_DB"
2056628,"33036","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP033036.jpg","Eurybia conspicua","Asteraceae","11019","2005-08-15","C. Davidson",NA,"U.S.A.","Idaho","Valley","Sylvan Beach, Payette Lake. Reservoir trail.","44.956944","-115.095278","Flowers","collector_number_not_in_FotW_DB"
